"LOC_ID";"LOC_PRV_COD";"LOC_NOMBRE"
51695;"34";RIBAS DE CAMPOS
51696;"34";RIBEROS DE LA CUEZA
51697;"34";RIOSMENUDOS DE LA PEÑA
51698;"34";ROBLADILLO DE UCIEZA
51699;"34";ROSCALES DE LA PEÑA
51700;"34";RUEDA DE PISUERGA
51701;"34";RUESGA
51702;"34";"SALAMANQUINOS; LOS"
51703;"34";SALCEDILLO
51704;"34";SALDAÑA
51705;"34";SALINAS DE PISUERGA
51706;"34";SAN ANDRES DE LA REGLA
51707;"34";SAN ANDRES DEL ARROYO
51708;"34";SAN CEBRIAN DE BUENA MADRE
51709;"34";SAN CEBRIAN DE CAMPOS
51710;"34";SAN CEBRIAN DE MUDA
51711;"34";SAN CRISTOBAL DE BOEDO
51712;"34";SAN FELICES DE CASTILLERIA
51713;"34";SAN ISIDRO DE DUEÑAS
51714;"34";SAN JORDE DE OJEDA
51715;"34";SAN JUAN DE CASTELLANOS
51716;"34";SAN JUAN DE REDONDO
51717;"34";SAN LLORENTE DE LA VEGA
51718;"34";SAN LLORENTE DEL PARAMO
51719;"34";SAN MAMES DE CAMPOS
51720;"34";SAN MAMES DE ZALIMA
51721;"34";SAN MARTIN DE LA FUENTE
51722;"34";SAN MARTIN DE LOS HERREROS
51723;"34";SAN MARTIN DE PERAPERTU
51724;"34";SAN MARTIN DEL MONTE
51725;"34";SAN MARTIN DEL OBISPO
51726;"34";SAN MARTIN DEL VALLE
51727;"34";SAN NICOLAS DEL REAL CAMINO
51728;"34";SAN PEDRO DE CANSOLES
51729;"34";SAN PEDRO DE MOARVES
51730;"34";SAN QUIRCE DE RIO PISUERGA
51731;"34";SAN ROMAN DE LA CUBA
51732;"34";SAN SALVADOR DE CANTAMUDA
51733;"34";SAN SALVADOR DEL MORAL
51734;"34";SANTA CECILIA DEL ALCOR
51735;"34";SANTA CRUZ DE BOEDO
51736;"34";SANTA CRUZ DE RIBAS
51737;"34";SANTA CRUZ DEL MONTE
51738;"34";SANTA MARIA DE LA VEGA
51739;"34";SANTA MARIA DE LAS TIENDAS
51740;"34";SANTA MARIA DE MAVE
51741;"34";SANTA MARIA DE NAVA
51742;"34";SANTA MARIA DE REDONDO
51743;"34";SANTA OLAJA DE LA VEGA
51744;"34";SANTANA DE LA PEÑA
51745;"34";SANTERVAS DE LA VEGA
51746;"34";SANTIAGO DEL VAL
51747;"34";SANTIBAÑEZ DE ECLA
51748;"34";SANTIBAÑEZ DE LA PEÑA
51749;"34";SANTIBAÑEZ DE RESOBA
51750;"34";SANTILLAN DE LA VEGA
51751;"34";SANTILLANA DE CAMPOS
51752;"34";SANTOYO
51753;"34";SANTUARIO DEL CARMEN
51754;"34";"SERNA; LA"
51755;"34";SOTILLO DE BOEDO
51756;"34";SOTO DE CERRATO
51757;"34";SOTOBAÑADO Y PRIORATO
51758;"34";TABANERA DE CERRATO
51759;"34";TABANERA DE VALDAVIA
51760;"34";TAMARA
51761;"34";TARIEGO DE CERRATO
51762;"34";TARILONTE DE LA PEÑA
51763;"34";TERRADILLOS DE TEMPLARIOS
51764;"34";TORQUEMADA
51765;"34";TORRE DE LOS MOLINOS
51766;"34";TORREMORMOJON
51767;"34";TRASPEÑA
51768;"34";TREMAYA
51769;"34";TRIOLLO
51770;"34";"VADO CERVERA; DE"
51771;"34";VADO-CERVERA
51772;"34";VALBUENA DE PISUERGA
51773;"34";VALCABADILLO
51774;"34";VALDEBUSTO
51775;"34";VALDECAÑAS DE CERRATO
51776;"34";VALDEGAMA
51777;"34";VALDEOLMILLOS
51778;"34";VALDERRABANO
51779;"34";VALDESPINA
51780;"34";VALENOSO
51781;"34";VALLE DE CERRATO
51782;"34";VALLE DE SANTULLAN
51783;"34";"VALLE; EL"
51784;"34";VALLEJO DE ORBO
51785;"34";VALLES DE VALDAVIA
51786;"34";VALLESPINOSO DE AGUILAR
51787;"34";VALLESPINOSO DE CERVERA
51788;"34";VALORIA DE AGUILAR
51789;"34";VALORIA DEL ALCOR
51790;"34";VALSADORNIN
51791;"34";VALVERZOSO
51792;"34";VAÑES
51793;"34";VEGA DE BUR
51794;"34";VEGA DE DOÑA OLIMPA
51795;"34";VEGA DE RIACOS
51796;"34";VELILLA DE TARILONTE
51797;"34";VELILLA DEL RIO CARRION
51798;"34";VELILLAS DEL DUQUE
51799;"34";VENTA DE BAÑOS
51800;"34";VENTA DE SANTA LUCIA
51801;"34";"VENTA; LA"
51802;"34";VENTANILLA
51803;"34";"VENTAS DE BECERRIL; LAS"
51804;"34";VENTOSA DE PISUERGA
51805;"34";VERBIOS
51806;"34";VERDEÑA
51807;"34";VERGAÑO
51808;"34";VERTAVILLO
51809;"34";"VID DE OJEDA; LA"
51810;"34";VIDRIEROS
51811;"34";VIDUERNA DE LA PEÑA
51812;"34";VILLA OLIVA DE LA PEÑA
51813;"34";VILLABASTA
51814;"34";VILLABELLACO
51815;"34";VILLABERMUDO DE OJEDA
51816;"34";VILLACIBIO
51817;"34";VILLACIDALER
51818;"34";VILLACONANCIO
51819;"34";VILLACUENDE
51820;"34";VILLADA
51821;"34";VILLADIEZMA
51822;"34";VILLAELES DE VALDAVIA
51823;"34";VILLAESCUSA DE ECLA
51824;"34";VILLAESCUSA DE LAS TORRES
51825;"34";VILLAFOLFO
51826;"34";VILLAFRIA DE LA PEÑA
51827;"34";VILLAFRUEL
51828;"34";VILLAFRUELA
51829;"34";VILLAHAN DE PALENZUELA
51830;"34";VILLAHERREROS
50714;"32";SARREAUS (RIOS)
50715;"32";SARREAUS (TIOIRA)
50716;"32";SARTEDIGOS
50717;"32";SAS (COLES)
50718;"32";SAS (SARREAUS)
50719;"32";SAS DE PENELAS
50720;"32";SAS DE XUNQUEIRA
50721;"32";SAS DO MONTE
50722;"32";"SE; A"
50723;"32";SEADUR
50724;"32";"SEARA DE ARRIBA; A"
50725;"32";"SEARA DO RIO; A"
50726;"32";SEARA VELLA
50727;"32";"SEARA; A (BOLA; A)"
50728;"32";"SEARA; A (CARBALLINO)"
50729;"32";"SEARA; A (CARTELLE)"
50730;"32";"SEARA; A (IRIXO; O)"
50731;"32";"SEARA; A (TABOADELA)"
50732;"32";"SEARA; A (VILAR BARRIO)"
50733;"32";SEGADE
50734;"32";SEIRO
50735;"32";"SEIXADAS; AS"
50736;"32";SEIXADELAS
50737;"32";SEIXALBO (INDUSTRIAL)
50738;"32";SEIXAS
50739;"32";"SEIXO; O (GUDIÑA; A)"
50740;"32";"SEIXO; O (RIBADAVIA)"
50741;"32";"SEIXO; O (SANTO ANXO)"
50742;"32";SEIXOMIL
50743;"32";"SEIXOMIL (BOLA; A)"
50744;"32";SEIXOMIL (CORTEGADA)
50745;"32";SENDERIZ (LOBEIRA)
50746;"32";SENDERIZ (PIÑOR)
50747;"32";SENDIN
50748;"32";SENON
50749;"32";SEÑORIN (CARBALLIÑO)
50750;"32";SEÑORIN (CASTRELO DE MIÑO)
50751;"32";SENRA (PIÑOR)
50752;"32";"SENRA; A"
50753;"32";"SENRA; A (CHANDREXA DE QUEIXA)"
50754;"32";"SENRA; A (VELLE)"
50755;"32";SENREIRO
50756;"32";SEOANA DE TABOADELA (MUIÑOS)
50757;"32";SEOANE (ALLARIZ)
50758;"32";SEOANE (BANDE)
50759;"32";"SEOANE (CARBALLIÑO; O)"
50760;"32";SEOANE (CASTRO CALDELAS)
50761;"32";SEOANE (CELANOVA)
50762;"32";SEOANE (COLES)
50763;"32";SEOANE (MANZANEDA)
50764;"32";SEOANE (MELON)
50765;"32";SEOANE (RIO)
50766;"32";"SEOANE (VEIGA; A)"
50767;"32";SEOANE DE ABAIXO
50768;"32";SEOANE DE ARRIBA
50769;"32";SEOANE DE OLEIROS
50770;"32";SEOANE VELLO (MONTEDERRAMO)
50771;"32";SEQUEIROS
50772;"32";SEQUEIROS (COLES)
50773;"32";SERANTES
50774;"32";SERGUDE
50775;"32";SEROIS
50776;"32";"SERRA; A"
50777;"32";"SERRALLEIRA; A"
50778;"32";"SERVAINZA; A"
50779;"32";SERVOI
50780;"32";SESTELO
50781;"32";SESTELOS
50782;"32";SESTOS
50783;"32";SEVER (PORQUEIRA)
50784;"32";SEVER (VIANA DO BOLO)
50785;"32";SIABAL (PADERNE DE ALLARIZ)
50786;"32";SIDRE
50787;"32";"SILVA; A (RAMIRAS)"
50788;"32";"SILVA; A (RIOS)"
50789;"32";SILVABOA
50790;"32";SILVAESCURA
50791;"32";SILVAESCURA (RAMIRAS)
50792;"32";"SILVAR; O"
50793;"32";"SILVARES (IRIXO; O)"
50794;"32";SILVOSIÑO
50795;"32";SILVOSO (TABOADELA)
50796;"32";"SILVOSO; O (CALVOS DE RANDIN)"
50797;"32";"SIO; O"
50798;"32";"SIOTA; A"
50799;"32";SISTIN
50800;"32";SISTIS
50801;"32";SOBRADELO (CARBALLEDA)
50802;"32";SOBRADELO (XUNQUEIRA DE AMBIA)
50803;"32";"SOBRADO (CARBALLIÑO; O)"
50804;"32";SOBRADO (COLES)
50805;"32";SOBRADO (GOMESENDE)
50806;"32";SOBRADO (NOGUEIRA DE RAMUIN)
50807;"32";SOBRADO (PEREIRO DE AGUIAR)
50808;"32";SOBRADO (PIÑOR)
50809;"32";"SOBRADO (POBRA DE TRIVES; A)"
50810;"32";SOBRADO (SAN AMARO)
50811;"32";SOBRADO DO BISPO
50812;"32";SOBRAL
50813;"32";SOBREDO (BOBORAS)
50814;"32";SOBREDO (RUBIA)
50815;"32";SOBREGANADE
50816;"32";SOBREIRA (MASIDE)
50817;"32";SOBREIRA (VILAMARIN)
50818;"32";SOLBEIRA
50819;"32";SOLBEIRA (PADERNE)
50820;"32";SOLBEIRA (VIANA DO BOLO)
50821;"32";SOLBEIRA (XINZO DE LIMIA)
50822;"32";SOMOZA (MACEDA)
50823;"32";"SOMOZA (POBRA DE TRIVES; A)"
50824;"32";"SOMOZA (RUA; A)"
50825;"32";SONA
50826;"32";SONELLE
50827;"32";SORDOS
50828;"32";SORGA
50829;"32";SOULECIN
50830;"32";SOUTADOIRO
50831;"32";"SOUTELIÑO (IRIXO; O)"
50832;"32";SOUTELIÑO (LAZA)
50833;"32";SOUTELO (CARTELLE)
50834;"32";SOUTELO (CASTRO CALDELAS)
50835;"32";SOUTELO (CORTEGADA)
50836;"32";SOUTELO (ESGOS)
50837;"32";SOUTELO (MANZANEDA)
50838;"32";SOUTELO (MUIÑOS)
50839;"32";SOUTELO (PORQUEIRA)
50840;"32";"SOUTELO (TEIXEIRA; A)"
50841;"32";SOUTELO (TRASMIRAS)
50842;"32";SOUTELO (VILARIÑO DE CONSO)
50843;"32";SOUTELO (XINZO DE LIMIA)
50844;"32";SOUTELO DE RIBEIRA
50845;"32";SOUTELO VERDE
50846;"32";SOUTIPEDRE
50847;"32";SOUTO (BANGA)
50848;"32";SOUTO (BARON)
50849;"32";SOUTO (CASTRELO DE MIÑO)
50850;"32";SOUTO (LOBEIRA)
50851;"32";SOUTO (MACENDO)
50852;"32";SOUTO (NOGUEIRA DE RAMUIN)
50853;"32";SOUTO (PENOSIÑOS-RAMIRAS)
50854;"32";SOUTO (PITEIRA)
50855;"32";SOUTO (QUINTELA DE LEIRADO)
50856;"32";SOUTO (RUBIAS-RAMIRAS)
47314;"31";LEGASA
47315;"31";LEITZA
47316;"31";LEKAROZ
47317;"31";LEKUNBERRI
47318;"31";LEORLAZ
47319;"31";LEOZ
47320;"31";LERANOTZ
47321;"31";LERATE
47322;"31";LERGA
47323;"31";LERIN
47324;"31";LERRUZ
47325;"31";LESAKA
47326;"31";LETE
47327;"31";LEYRE (MONASTERIO)
47328;"31";LEYUN
47329;"31";LEZAETA
47330;"31";LEZAUN
47331;"31";LIBERRI
47332;"31";LIEDENA
47333;"31";LINTZOAIN
47334;"31";LIZARRA
47335;"31";LIZARRAGA (ERGOIENA)
47336;"31";LIZARRAGA (IZAGAONDOA)
47337;"31";LIZARRAGABENGOA
47338;"31";LIZASO
47339;"31";LIZASOAIN
47340;"31";LIZOAIN
47341;"31";LODOSA
47342;"31";LOIZU
47343;"31";LORCA
47344;"31";LOS ARCOS
47345;"31";LOZA
47346;"31";LOZEN
47347;"31";LUMBIER
47348;"31";LUQUIN
47349;"31";LURRIZTIEDERRA
47350;"31";LUSARRETA
47351;"31";LUZAIDE/VALCARLOS
47352;"31";MADARIA
47353;"31";MADOTZ
47354;"31";MAÑERU
47355;"31";MAQUIRRIAIN (EZCABARTE)
47356;"31";MAQUIRRIAIN (LEOZ)
47357;"31";MARAÑON
47358;"31";MARCALAIN
47359;"31";MARCILLA
47360;"31";MARDEA
47361;"31";MEANO
47362;"31";MELIDA
47363;"31";MENDAVIA
47364;"31";MENDAZA
47365;"31";MENDIGORRIA
47366;"31";MENDILIBARRI
47367;"31";MENDILLORRI
47368;"31";MENDINUETA
47369;"31";MENDIOROZ
47370;"31";MENDIVIL
47371;"31";MENDRASA
47372;"31";MEOZ/MEOTZ
47373;"31";METAUTEN
47374;"31";MEZKIRITZ
47375;"31";MILAGRO
47376;"31";MIRAFUENTES
47377;"31";MIRANDA DE ARGA
47378;"31";MOLINO DE GARDE
47379;"31";MONREAL
47380;"31";MONTEAGUDO
47381;"31";MORENTIN
47382;"31";MORIONES
47383;"31";MUES
47384;"31";MUEZ
47385;"31";MUGAIRI
47386;"31";MUGIRO
47387;"31";MUGUETA/MUGETA
47388;"31";MUGUETAJARRA
47389;"31";MUNARRIZ
47390;"31";MUNETA
47391;"31";MUNIAIN DE ARCE/MUNIAIN-ARTZIBAR
47392;"31";MUNIAIN DE GUESALAZ
47393;"31";MUNIAIN DE LA SOLANA
47394;"31";MURCHANTE
47395;"31";MURGINDUETA
47396;"31";MURIETA
47397;"31";MURILLO BERROYA
47398;"31";MURILLO DE LONGUIDA/MURELU-LONGIDA
47399;"31";MURILLO DE YERRI
47400;"31";MURILLO EL CUENDE
47401;"31";MURILLO EL FRUTO
47402;"31";MURU (YERRI)
47403;"31";MURU-ASTRAIN
47404;"31";MURUARTE DE RETA
47405;"31";MURUGARREN
47406;"31";MURUZABAL
47407;"31";MURUZABAL DE ANDION
47408;"31";MUSKILDA (SANTUARIO)
47409;"31";MUSKITZ
47410;"31";MUTILVA ALTA/MUTILOAGOITI
47411;"31";MUTILVA BAJA/MUTILOABEITI
47412;"31";MUZQUI
47413;"31";NABAZ (LESAKA)
47414;"31";NAGORE
47415;"31";NAJURIETA
47416;"31";NAPAL
47417;"31";NARBARTE
47418;"31";NARCUE
47419;"31";NARDUES ALDUNATE
47420;"31";NARDUES ANDURRA
47421;"31";NAVASCUES
47422;"31";NAVAZ
47423;"31";NAZAR
47424;"31";NOAIN (VALLE DE ELORZ)
47425;"31";NUESTRA SEÑORA DE ANDION (ERMITA)
47426;"31";NUESTRA SEÑORA DE CODES (SANTUARIO)
47427;"31";NUESTRA SEÑORA DE LAS NIEVES (SANTUARIO)
47428;"31";NUIN
47429;"31";OBANOS
47430;"31";OCHAGAVIA
47431;"31";OCHOVI
47432;"31";OCO
47433;"31";ODERITZ
47434;"31";OHARRIZ
47435;"31";OIEREGI
47436;"31";OITZ
47437;"31";OLA
47438;"31";OLABERRI
47439;"31";OLAGUE
47440;"31";OLAIZ
47441;"31";OLALDEA
47442;"31";OLAVE
47443;"31";OLAVERRI/OLABERRI
47444;"31";OLAZ DE EGÜES
47445;"31";OLAZ SUBIZA
47446;"31";OLAZTI/OLATZAGUTIA
47447;"31";OLAZUR
47448;"31";OLCOZ
47449;"31";OLEJUA
47450;"31";OLETA
47451;"31";OLITE
47452;"31";"OLIVA; LA (MONASTERIO)"
47453;"31";OLLACARIZQUETA
47454;"31";OLLETA (LEOZ)
47455;"31";OLLO
47456;"31";OLLOBARREN
47457;"31";OLLOGOYEN
47458;"31";OLLOKI
47459;"31";OLORIZ
47460;"31";OLZA
47461;"31";ONGOZ
47462;"31";ORBAITZETA
47463;"31";ORBAITZETAKO/FABRICA DE ORBAITZETA
47464;"31";ORBAIZ/ORBAITZ
47465;"31";ORBARA
47466;"31";ORKOIEN
47467;"31";ORDERIZ
47468;"31";ORDOKI
47469;"31";ORICAIN
47470;"31";ORICIN
47471;"31";ORISOAIN
47472;"31";ORIZ
47473;"31";ORIZKI
51691;"34";REVILLA DE CAMPOS
51831;"34";VILLAIRES
51832;"34";VILLAJIMENA
51833;"34";VILLALACO
51834;"34";VILLALAFUENTE
51835;"34";VILLALBA DE GUARDO
51836;"34";VILLALCAZAR DE SIRGA
51837;"34";VILLALCON
51838;"34";VILLALDAVIN
51839;"34";VILLALLANO
51840;"34";VILLALOBON
51841;"34";VILLALUENGA DE LA VEGA
51842;"34";VILLALUMBROSO
51843;"34";VILLALVETO DE LA PEÑA
51844;"34";VILLAMARTIN DE CAMPOS
51845;"34";VILLAMBRAN DE CEA
51846;"34";VILLAMBROZ
51847;"34";VILLAMEDIANA DE VALDESALCE
51848;"34";VILLAMELENDRO
51849;"34";VILLAMERIEL
51850;"34";VILLAMORCO
51851;"34";VILLAMORONTA
51852;"34";VILLAMUERA DE LA CUEZA
51853;"34";VILLAMURIEL DE CERRATO
51854;"34";VILLANECERIEL
51855;"34";VILLANTODRIGO
51856;"34";VILLANUEVA DE ABAJO
51857;"34";VILLANUEVA DE ARRIBA
51858;"34";VILLANUEVA DE HENARES
51859;"34";VILLANUEVA DE LA PEÑA
51860;"34";VILLANUEVA DE LA TORRE
51861;"34";VILLANUEVA DE LOS NABOS
51862;"34";VILLANUEVA DEL MONTE
51863;"34";VILLANUEVA DEL REBOLLAR
51864;"34";VILLANUEVA DEL RIO
51865;"34";VILLANUÑO DE VALDAVIA
51866;"34";VILLAPROVEDO
51867;"34";VILLAPROVIANO
51868;"34";VILLAPUN
51869;"34";VILLAREN DE VALDIVIA
51870;"34";VILLARMENTERO DE CAMPOS
51871;"34";VILLARMIENZO
51872;"34";VILLARRABE
51873;"34";VILLARRAMIEL
51874;"34";VILLARRAMIRO
51875;"34";VILLARROBEJO
51876;"34";VILLARRODRIGO DE LA VEGA
51877;"34";VILLASABARIEGO DE UCIEZA
51878;"34";VILLASARRACINO
51879;"34";VILLASILA DE VALDAVIA
51880;"34";VILLASUR
51881;"34";VILLATIMA
51882;"34";VILLATOQUITE
51883;"34";VILLATURDE
51884;"34";VILLAUMBRALES
51885;"34";VILLAVEGA
51886;"34";VILLAVEGA DE AGUILAR
51887;"34";VILLAVEGA DE OJEDA
51888;"34";VILLAVERDE DE LA PEÑA
51889;"34";VILLAVERDE DE VOLPEJERA
51890;"34";VILLAVIUDAS
51891;"34";VILLELGA
51892;"34";VILLEMAR
51893;"34";VILLERIAS DE CAMPOS
51894;"34";VILLODRE
51895;"34";VILLODRIGO
51896;"34";VILLOLDO
51897;"34";VILLORQUITE DE HERRERA
51898;"34";VILLORQUITE DEL PARAMO
51899;"34";VILLOSILLA DE LA VEGA
51900;"34";VILLOTA DEL DUQUE
51901;"34";VILLOTA DEL PARAMO
51902;"34";VILLOTILLA
51903;"34";VILLOVIECO
51904;"34";ZORITA DEL PARAMO
51905;"35";ACEBUCHE
51906;"35";ACEQUIA MARRERO
51907;"35";ACUSA VERDE
51908;"35";AERO-CLUB
51909;"35";AEROPUERTO DE FUERTEVENTURA
51910;"35";AEROPUERTO DE GRAN CANARIA
51911;"35";AEROPUERTO DE LANZAROTE
51912;"35";AGADIR
51913;"35";"AGAZAL; LA"
51914;"35";AGUA DE BUEYES
51915;"35";"AGUADULCE; DE"
51916;"35";AGUALATENTE
51917;"35";AGUALATUNTE
51918;"35";AGUAS DE FONTANALES
51919;"35";AGUATONA EL NUEVO
51920;"35";AGUATONA EL VIEJO
51921;"35";"AGUJERO; EL"
51922;"35";AJUY
51923;"35";ALAMILLO
51924;"35";"ALAMO; EL"
51925;"35";ALARES
51926;"35";ALBERCON DE LA VIRGEN
51927;"35";"ALBERCON; EL"
51928;"35";"ALBERTOS; LOS"
51929;"35";ALDEA BLANCA
51930;"35";"ALDEA DE SAN NICOLAS; LA"
51931;"35";"ALEMANES; LOS (ARUCAS)"
51932;"35";"ALEMANES; LOS (PUERTO DEL CARMEN)"
51933;"35";ALGUACILEJOS
51934;"35";ALMACIGO
51935;"35";"ALMACIGOS; LOS"
51936;"35";ALMATRICHE ALTO
51937;"35";ALMATRICHE ALTO
51938;"35";ALMATRICHE BAJO
51939;"35";ALMATRICHE BAJO
51940;"35";"ALMENDRILLO; EL"
51941;"35";"ALMENDROS; LOS"
51942;"35";"ALTABACALES; LOS"
51943;"35";ALTAMARENA
51944;"35";ALTERNATIVA UNO
51945;"35";ALTILLO
51946;"35";"ALVARADOS; LOS"
51947;"35";"AMPUYENTA; LA"
51948;"35";"ANCONES; LOS"
51949;"35";"ANGOSTILLO; EL"
51950;"35";"ANGOSTURA; LA"
51951;"35";ANZO
51952;"35";ANZOFE
51953;"35";AQUAMARINA
51954;"35";ARBEJALES
51955;"35";"ARCO; EL (ARUCAS)"
51956;"35";"ARCO; EL (SANTA BRIGIDA)"
51957;"35";"ARENAL; EL"
51958;"35";ARENALES
51959;"35";"ARENILLAS; LAS"
51960;"35";ARGUINEGUIN
51961;"35";ARIÑEZ
51962;"35";ARRIETA
51963;"35";ARTEARA
51964;"35";ARTEJEVES
51965;"35";ARTENARA
51966;"35";"ARVEJAS; LAS"
51967;"35";ASERRADOR
51968;"35";"ASOMADA; LA (PUERTO DEL ROSARIO)"
51969;"35";"ASOMADA; LA (SAN MATEO)"
51970;"35";"ASOMADA; LA (YAIZA)"
51971;"35";"ATALAYA DE GUIA; LA"
51972;"35";"ATALAYA; LA (SANTA BRIGIDA)"
51973;"35";AYACATA
51974;"35";AYAGAURES
51976;"35";BAHIA CALMA
51977;"35";BAHIA FELIZ
51978;"35";BALCON DE TELDE
51979;"35";BALITO
51980;"35";BALOS
51981;"35";BAÑADEROS
51982;"35";BANDA DE CARRIZAL
51983;"35";BARRANCO
51984;"35";BARRANCO BALITO
51985;"35";BARRANCO CANARIO
51986;"35";BARRANCO DE GUAYADEQUE
51987;"35";BARRANCO DE LA CALERA (MACHER)
51988;"35";BARRANCO DE LA PALMA
51989;"35";BARRANCO DE LA PILA
51990;"35";BARRANCO DE LA TORRE
51991;"35";BARRANCO DE LA VERGA
51992;"35";BARRANCO DE LAS MADRES
51993;"35";BARRANCO DE LAS PALMAS (SAN BARTOLOME DE TIRAJANA)
51994;"35";BARRANCO DE NEGRIN
51995;"35";BARRANCO DE SILVA
51996;"35";BARRANCO DEL AGUA
51997;"35";BARRANCO DEL LAUREL
51998;"35";BARRANCO DEL MAL NOMBRE
51999;"35";BARRANCO DEL PINAR (MOYA)
52000;"35";BARRANCO DEL PINAR (SANTA MARIA DE GUIA)
52001;"35";BARRANCO DEL PINO
52002;"35";BARRANCO DEL QUIQUERE
52003;"35";BARRANCO HONDO (ARTENARA)
52004;"35";BARRANCO HONDO (SANTA MARIA DE GUIA)
52005;"35";BARRANCO HONDO DE ABAJO
52006;"35";BARRANCO HONDO DE ARRIBA
52007;"35";BARRANCO LOS CANARIOS
52008;"35";BARRANCO PECENESCAL
52009;"35";BARRANCO ZAPATERO
52010;"35";"BARRANCOS; LOS"
52011;"35";BARRANQUILLA
52012;"35";BARRANQUILLO (VALLESECO)
52013;"35";BARRANQUILLO (VECINDARIO)
52014;"35";BARRANQUILLO ANDRES
52015;"35";BARRANQUILLO CARDOSO
52016;"35";BARRANQUILLO DE SARDINA
52017;"35";BARRANQUILLO FRIO
52018;"35";BARRANQUILLO HONDO ALTO
52019;"35";BARRANQUILLO HONDO BAJO
52020;"35";"BARRANQUILLOS; LOS"
52021;"35";"BARRERA; LA"
52022;"35";BARRETO
52023;"35";BARRIADA DE JUAN XXIII
52024;"35";BARRIADA YEOWARD
52025;"35";BARRIAL
52026;"35";BARRIO DE NEGRIN
52027;"35";BARRIO DEL PINO (TEROR)
52028;"35";BARRIO NEGRIN (GALDAR)
52029;"35";BARRIO VIRGEN DEL PINO
52030;"35";"BARRIO; EL (ANTIGUA)"
52031;"35";"BARRIO; EL (SAN NICOLAS DE TOLENTINO)"
52032;"35";BASCAMAO
52033;"35";BASE AEREA DE GANDO
52034;"35";"BEBEDERO; EL  (MONTE LENTISCAL)"
52035;"35";BECERRIL DE GUIA
52036;"35";BERMEJOS
52037;"35";"BERRAZALES; LOS"
52038;"35";BERRIEL
52039;"35";BLANCA (PUERTO ROSARIO)
52040;"35";BLANCA (YAIZA)
52041;"35";"BLANCA; LA"
52042;"35";"BLANCO; LO"
52043;"35";BOCA BARRANCO
52044;"35";"BODEGUILLA; LA"
52045;"35";"BOTICARIAS; LAS"
52046;"35";"BRECITO; EL"
52047;"35";"BREÑAS; LAS (CAZADORES)"
52048;"35";"BREÑAS; LAS (YAIZA)"
52049;"35";"BREZAL; EL"
52050;"35";"BRISAS; LAS"
52051;"35";BUENAVISTA
52052;"35";BUENAVISTA (SANTA LUCIA DE TIRAJANA)
52053;"35";BUENAVISTA (TEROR)
52054;"35";BUENLUGAR
52055;"35";"BURRERO; EL"
52056;"35";"BURRERRO; DE"
52057;"35";"BURRILLAS; LAS"
52058;"35";CABO VERDE
52059;"35";"CABRERAS; LAS"
52060;"35";"CADENAS; LAS"
52061;"35";"CAIDERO; EL"
52062;"35";CAIDEROS DE SAN JOSE
52063;"35";"CAIDEROS; LOS"
52064;"35";"CALABAZA; LA"
52065;"35";"CALABOZO; EL"
52066;"35";CALDERA DE BANDAMA
52067;"35";"CALDERA; LA (FIRGAS)"
52068;"35";"CALDERAS; LAS"
52069;"35";CALDERETA (SAN BARTOLOME DE LANZAROTE)
52070;"35";"CALDERETA; LA (LA OLIVA)"
52071;"35";"CALDERETA; LA (MACHER)"
52072;"35";"CALDERETAS; LAS (TINAJO)"
52073;"35";CALDERIN
52074;"35";"CALERA; LA"
52075;"35";"CALERAS; LAS"
52076;"35";"CALERO; EL"
52077;"35";"CALERO; EL  (SAN MATEO)"
52078;"35";CALETA DE ABAJO
52079;"35";CALETA DE ARRIBA
52080;"35";CALETA DE FAMARA
52081;"35";CALETA DE SEBO (ISLA GRACIOSA)
52082;"35";CALETA DE SEBO (LA GRACIOSA)
52083;"35";"CALETAS; LAS"
52084;"35";"CALVARIO; EL (SAN NICOLAS DE TOLENTINO)"
52085;"35";"CALVARIO; EL (SANTA MARIA DE GUIA)"
52086;"35";"CALZADA; LA"
52087;"35";CAMARETAS
52088;"35";CAMBALUD
52089;"35";CAMINO DE LA CRUZ ALTO
52090;"35";CAMINO DE LA CRUZ BAJO
52091;"35";CAMINO DE LA MADERA
52092;"35";CAMINO DEL ARCO
52093;"35";CAMINO DEL JUCAR
52094;"35";CAMPO DE GOLF
52095;"35";CAMPO DE GOLF DE MASPALOMAS
52096;"35";CAMPO INTERNACIONAL
52097;"35";CAÑADA DEL RIO
52098;"35";"CAÑADA; LA (SANTA MARIA DE GUIA)"
52099;"35";"CAÑADA; LA (TINAJO)"
52100;"35";"CANALES; LOS"
52101;"35";"CANALIZO; EL"
52102;"35";"CANARIO; EL (VECINDARIO)"
52103;"35";"CANARIOS II;III;IV Y V; LOS"
52104;"35";"CANARIOS; LOS"
52105;"35";CANDELARIA
52106;"35";"CANDELILLA; LA"
52107;"35";CAÑON DEL AGUILA
52108;"35";"CANONIGO; EL"
52109;"35";"CANTERA; LA"
52110;"35";CANTERAS (CON LOS LOMOS)
52111;"35";CANTERAS DEL FONDILLO
52112;"35";"CAPELLAN; EL"
45049;"29";CANASTERO
45050;"29";CANCELADA
45051;"29";"CANCELADA; DE"
45052;"29";CAÑETE LA REAL
45053;"29";CAÑETE LA REAL
45054;"29";CANILLAS DE ACEITUNO
45055;"29";CANILLAS DE ALBAIDA
45056;"29";"CANTAL; EL"
45057;"29";CANTARRANA
45058;"29";"CANTERA; LA"
